XLSTAT 2019.4.2.12345 - ANOVA - Start time: 2020-12-03 at 09:32:26 / End time: 2020-12-03 at 09:32:45 / Microsoft Excel 16.431108,,,,,,,,,,,
Y / Dependent variables: Workbook = frogs.csv / Sheet = frogs / Range = frogs!$A:$A / 3272 rows and 1 column,,,,,,,,,,,
X / Qualitative: Workbook = frogs.csv / Sheet = frogs / Range = 'frogs'!$E:$E / 3272 rows and 1 column,,,,,,,,,,,
Constraints: an=0,,,,,,,,,,,
Confidence interval (%): 95,,,,,,,,,,,
Tolerance: 0.0001,,,,,,,,,,,
Use least squares means: Yes,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Summary statistics (Quantitative data):,,,,,,,,,,,
,,,,,,,,,,,
Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,
distance,3272,0,3272,0,220,124,52,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Summary statistics (Qualitative data):,,,,,,,,,,,
,,,,,,,,,,,
Variable,Categories,Counts,Frequencies,%,,,,,,,
Obs838,1,104,136,-32,-1,1,134,138,47,43,228
Obs839,1,108,136,-28,-1,1,134,138,47,43,228
Obs840,1,180,136,44,1,1,134,138,47,43,228
Obs841,1,185,136,49,1,1,134,138,47,43,228
Obs842,1,167,136,31,1,1,134,138,47,43,228
Obs843,1,178,136,42,1,1,134,138,47,43,228
Obs844,1,134,136,-2,0,1,134,138,47,43,228
Obs845,1,171,136,35,1,1,134,138,47,43,228
Obs846,1,176,136,40,1,1,134,138,47,43,228
Obs847,1,90,136,-46,-1,1,134,138,47,43,228
Obs848,1,164,136,28,1,1,134,138,47,43,228
Obs849,1,166,136,30,1,1,134,138,47,43,228
Obs850,1,122,136,-13,0,1,134,138,47,43,228
Obs851,1,93,80,13,0,2,76,84,47,-13,172
Obs852,1,128,80,48,1,2,76,84,47,-13,172
Obs853,1,114,80,35,1,2,76,84,47,-13,172
Obs854,1,113,80,33,1,2,76,84,47,-13,172
Obs855,1,119,80,39,1,2,76,84,47,-13,172
Obs856,1,117,80,37,1,2,76,84,47,-13,172
Obs857,1,136,136,1,0,1,134,138,47,43,228
Obs858,1,129,136,-7,0,1,134,138,47,43,228
Obs859,1,179,136,43,1,1,134,138,47,43,228
Obs860,1,141,136,5,0,1,134,138,47,43,228
Obs861,1,156,136,20,0,1,134,138,47,43,228
Obs862,1,157,136,21,0,1,134,138,47,43,228
Obs863,1,162,136,26,1,1,134,138,47,43,228
Obs864,1,142,136,6,0,1,134,138,47,43,228
Obs865,1,181,136,46,1,1,134,138,47,43,228
Obs866,1,180,136,44,1,1,134,138,47,43,228
Obs867,1,184,136,48,1,1,134,138,47,43,228
Obs868,1,180,136,44,1,1,134,138,47,43,228
Obs869,1,158,136,23,0,1,134,138,47,43,228
Obs870,1,179,136,44,1,1,134,138,47,43,228
Obs871,1,148,136,12,0,1,134,138,47,43,228
Obs872,1,174,136,39,1,1,134,138,47,43,228
Obs873,1,164,136,28,1,1,134,138,47,43,228
Obs874,1,133,136,-3,0,1,134,138,47,43,228
Obs875,1,81,136,-55,-1,1,134,138,47,43,228
Obs876,1,147,136,11,0,1,134,138,47,43,228
Obs877,1,194,136,58,1,1,134,138,47,43,228
Obs878,1,195,136,59,1,1,134,138,47,43,228
Obs879,1,201,136,65,1,1,134,138,47,43,228
Obs880,1,184,136,48,1,1,134,138,47,43,228
Obs881,1,182,136,46,1,1,134,138,47,43,228
Obs882,1,159,136,23,0,1,134,138,47,43,228
Obs883,1,166,136,31,1,1,134,138,47,43,228
Obs884,1,171,136,35,1,1,134,138,47,43,228
Obs885,1,153,136,17,0,1,134,138,47,43,228
Obs886,1,14,136,-122,-3,1,134,138,47,43,228
Obs887,1,198,136,62,1,1,134,138,47,43,228
Obs888,1,171,136,35,1,1,134,138,47,43,228
Obs889,1,183,136,47,1,1,134,138,47,43,228
Obs890,1,168,136,33,1,1,134,138,47,43,228
Obs891,1,159,136,23,0,1,134,138,47,43,228
Obs892,1,162,136,26,1,1,134,138,47,43,228
Obs893,1,174,136,38,1,1,134,138,47,43,228
Obs894,1,167,136,31,1,1,134,138,47,43,228
Obs895,1,172,136,37,1,1,134,138,47,43,228
Obs896,1,123,136,-13,0,1,134,138,47,43,228
Obs897,1,169,136,33,1,1,134,138,47,43,228
Obs898,1,176,136,40,1,1,134,138,47,43,228
Obs899,1,161,136,26,1,1,134,138,47,43,228
Obs900,1,185,136,49,1,1,134,138,47,43,228
Obs901,1,161,136,25,1,1,134,138,47,43,228
Obs902,1,158,136,22,0,1,134,138,47,43,228
Obs903,1,157,136,21,0,1,134,138,47,43,228
Obs904,1,163,136,27,1,1,134,138,47,43,228
Obs905,1,161,136,26,1,1,134,138,47,43,228
Obs906,1,186,136,50,1,1,134,138,47,43,228
Obs907,1,185,136,50,1,1,134,138,47,43,228
Obs908,1,176,136,40,1,1,134,138,47,43,228
Obs909,1,152,136,16,0,1,134,138,47,43,228
Obs910,1,170,136,34,1,1,134,138,47,43,228
Obs911,1,184,136,48,1,1,134,138,47,43,228
Obs912,1,175,136,39,1,1,134,138,47,43,228
Obs913,1,164,136,28,1,1,134,138,47,43,228
Obs914,1,170,136,34,1,1,134,138,47,43,228
Obs915,1,161,136,26,1,1,134,138,47,43,228
Obs916,1,142,136,6,0,1,134,138,47,43,228
Obs917,1,178,136,42,1,1,134,138,47,43,228
Obs918,1,173,136,38,1,1,134,138,47,43,228
Obs919,1,178,136,42,1,1,134,138,47,43,228
Obs920,1,157,136,21,0,1,134,138,47,43,228
Obs921,1,175,136,39,1,1,134,138,47,43,228
Obs922,1,152,136,16,0,1,134,138,47,43,228
Obs923,1,136,136,0,0,1,134,138,47,43,228
Obs924,1,79,136,-57,-1,1,134,138,47,43,228
Obs925,1,200,136,65,1,1,134,138,47,43,228
Obs926,1,168,136,32,1,1,134,138,47,43,228
Obs927,1,89,136,-46,-1,1,134,138,47,43,228
Obs928,1,176,136,41,1,1,134,138,47,43,228
Obs929,1,147,136,11,0,1,134,138,47,43,228
Obs930,1,177,136,41,1,1,134,138,47,43,228
Obs931,1,180,136,44,1,1,134,138,47,43,228
Obs932,1,190,136,54,1,1,134,138,47,43,228
Obs933,1,163,136,28,1,1,134,138,47,43,228
Obs934,1,167,136,31,1,1,134,138,47,43,228
Obs935,1,146,136,10,0,1,134,138,47,43,228
Obs936,1,151,136,15,0,1,134,138,47,43,228
Obs937,1,166,136,31,1,1,134,138,47,43,228
Obs938,1,156,136,20,0,1,134,138,47,43,228
Obs939,1,142,136,6,0,1,134,138,47,43,228
Obs940,1,186,136,50,1,1,134,138,47,43,228
Obs941,1,180,136,44,1,1,134,138,47,43,228
Obs942,1,171,136,35,1,1,134,138,47,43,228
Obs943,1,172,136,36,1,1,134,138,47,43,228
Obs944,1,148,136,12,0,1,134,138,47,43,228
Obs945,1,118,136,-18,0,1,134,138,47,43,228
Obs946,1,132,136,-3,0,1,134,138,47,43,228
Obs947,1,140,136,4,0,1,134,138,47,43,228
Obs948,1,132,136,-4,0,1,134,138,47,43,228
Obs949,1,81,136,-55,-1,1,134,138,47,43,228
Obs950,1,136,136,1,0,1,134,138,47,43,228
Obs951,1,136,98,37,1,5,88,108,47,5,191
Obs952,1,150,98,52,1,5,88,108,47,5,191
Obs953,1,151,98,52,1,5,88,108,47,5,191
Obs954,1,68,136,-67,-1,1,134,138,47,43,228
Obs955,1,109,136,-27,-1,1,134,138,47,43,228
Obs956,1,83,136,-53,-1,1,134,138,47,43,228
Obs957,1,123,136,-13,0,1,134,138,47,43,228
Obs958,1,73,136,-63,-1,1,134,138,47,43,228
Obs959,1,148,136,13,0,1,134,138,47,43,228
Obs960,1,81,136,-55,-1,1,134,138,47,43,228
Obs961,1,171,136,35,1,1,134,138,47,43,228
Obs962,1,148,136,12,0,1,134,138,47,43,228
Obs963,1,161,136,25,1,1,134,138,47,43,228
Obs964,1,113,136,-23,0,1,134,138,47,43,228
Obs965,1,179,136,43,1,1,134,138,47,43,228
Obs966,1,169,136,34,1,1,134,138,47,43,228
Obs967,1,181,136,46,1,1,134,138,47,43,228
Obs968,1,148,136,12,0,1,134,138,47,43,228
Obs969,1,172,136,36,1,1,134,138,47,43,228
Obs970,1,168,136,32,1,1,134,138,47,43,228
Obs971,1,177,136,41,1,1,134,138,47,43,228
Obs972,1,136,136,0,0,1,134,138,47,43,228
Obs973,1,146,136,10,0,1,134,138,47,43,228
Obs974,1,149,136,14,0,1,134,138,47,43,228
Obs975,1,127,136,-9,0,1,134,138,47,43,228
Obs976,1,156,136,21,0,1,134,138,47,43,228
Obs977,1,161,136,25,1,1,134,138,47,43,228
Obs978,1,69,136,-66,-1,1,134,138,47,43,228
Obs979,1,139,136,3,0,1,134,138,47,43,228
Obs980,1,195,136,59,1,1,134,138,47,43,228
Obs981,1,182,136,46,1,1,134,138,47,43,228
Obs982,1,171,136,35,1,1,134,138,47,43,228
Obs983,1,178,136,42,1,1,134,138,47,43,228
Obs984,1,105,136,-31,-1,1,134,138,47,43,228
Obs985,1,108,136,-28,-1,1,134,138,47,43,228
Obs986,1,150,136,15,0,1,134,138,47,43,228
Obs987,1,80,136,-56,-1,1,134,138,47,43,228
Obs988,1,165,136,29,1,1,134,138,47,43,228
Obs989,1,155,136,19,0,1,134,138,47,43,228
Obs990,1,174,136,38,1,1,134,138,47,43,228
Obs991,1,177,136,41,1,1,134,138,47,43,228
Obs992,1,179,136,43,1,1,134,138,47,43,228
Obs993,1,145,136,9,0,1,134,138,47,43,228
Obs994,1,171,136,36,1,1,134,138,47,43,228
Obs995,1,193,136,57,1,1,134,138,47,43,228
Obs996,1,0,136,-136,-3,1,134,138,47,43,228
Obs997,1,61,136,-75,-2,1,134,138,47,43,228
Obs998,1,175,136,39,1,1,134,138,47,43,228
Obs999,1,147,136,11,0,1,134,138,47,43,228
Obs1000,1,187,136,51,1,1,134,138,47,43,228
Obs1001,1,43,136,-92,-2,1,134,138,47,43,228
Obs1002,1,58,136,-78,-2,1,134,138,47,43,228
Obs1003,1,56,136,-80,-2,1,134,138,47,43,228
Obs1004,1,69,136,-67,-1,1,134,138,47,43,228
Obs1005,1,99,80,20,0,2,76,84,47,-13,172
Obs1006,1,128,80,48,1,2,76,84,47,-13,172
Obs1007,1,0,80,-80,-2,2,76,84,47,-13,172
Obs1008,1,109,136,-27,-1,1,134,138,47,43,228
Obs1009,1,177,136,41,1,1,134,138,47,43,228
Obs1010,1,158,136,23,0,1,134,138,47,43,228
Obs1011,1,141,136,6,0,1,134,138,47,43,228
Obs1012,1,142,136,6,0,1,134,138,47,43,228
Obs1013,1,170,136,34,1,1,134,138,47,43,228
Obs1014,1,165,136,29,1,1,134,138,47,43,228
Obs1015,1,177,136,41,1,1,134,138,47,43,228
Obs1016,1,173,136,37,1,1,134,138,47,43,228
Obs1017,1,40,136,-96,-2,1,134,138,47,43,228
Obs1018,1,27,136,-108,-2,1,134,138,47,43,228
Obs1019,1,69,136,-67,-1,1,134,138,47,43,228
Obs1020,1,32,136,-103,-2,1,134,138,47,43,228
Obs1021,1,59,136,-77,-2,1,134,138,47,43,228
Obs1022,1,155,80,75,2,2,76,84,47,-13,172
Obs1023,1,106,80,26,1,2,76,84,47,-13,172
Obs1024,1,153,80,74,2,2,76,84,47,-13,172
Obs1025,1,125,80,46,1,2,76,84,47,-13,172
Obs1026,1,142,80,62,1,2,76,84,47,-13,172
Obs1027,1,54,136,-82,-2,1,134,138,47,43,228
Obs1028,1,110,136,-26,-1,1,134,138,47,43,228
Obs1029,1,123,136,-12,0,1,134,138,47,43,228
Obs1030,1,142,136,6,0,1,134,138,47,43,228
Obs1031,1,47,136,-89,-2,1,134,138,47,43,228
Obs1032,1,31,136,-105,-2,1,134,138,47,43,228
Obs1033,1,123,136,-13,0,1,134,138,47,43,228
Obs1034,1,134,136,-2,0,1,134,138,47,43,228
Obs1035,1,112,136,-23,0,1,134,138,47,43,228
Obs1036,1,130,136,-6,0,1,134,138,47,43,228
Obs1037,1,112,136,-24,-1,1,134,138,47,43,228
Obs1038,1,118,136,-18,0,1,134,138,47,43,228
Obs1039,1,116,136,-20,0,1,134,138,47,43,228
Obs1040,1,211,98,113,2,5,88,108,47,5,191
Obs1041,1,197,98,99,2,5,88,108,47,5,191
Obs1042,1,191,98,93,2,5,88,108,47,5,191
Obs1043,1,185,98,86,2,5,88,108,47,5,191
Obs1044,1,88,136,-48,-1,1,134,138,47,43,228
Obs1045,1,84,136,-52,-1,1,134,138,47,43,228
Obs1046,1,161,136,25,1,1,134,138,47,43,228
Obs1047,1,143,136,7,0,1,134,138,47,43,228
Obs1048,1,174,136,38,1,1,134,138,47,43,228
Obs1049,1,155,136,19,0,1,134,138,47,43,228
Obs1050,1,156,136,20,0,1,134,138,47,43,228
Obs1051,1,158,136,22,0,1,134,138,47,43,228
Obs1052,1,132,136,-4,0,1,134,138,47,43,228
Obs1053,1,82,136,-54,-1,1,134,138,47,43,228
Obs1054,1,108,136,-28,-1,1,134,138,47,43,228
Obs1055,1,150,136,14,0,1,134,138,47,43,228
Obs1056,1,182,136,47,1,1,134,138,47,43,228
Obs1057,1,173,136,37,1,1,134,138,47,43,228
Obs1058,1,177,136,41,1,1,134,138,47,43,228
Obs1059,1,184,136,49,1,1,134,138,47,43,228
Obs1060,1,165,136,30,1,1,134,138,47,43,228
Obs1061,1,101,136,-35,-1,1,134,138,47,43,228
Obs1062,1,100,136,-36,-1,1,134,138,47,43,228
Obs1063,1,0,136,-136,-3,1,134,138,47,43,228
Obs1064,1,152,136,16,0,1,134,138,47,43,228
Obs1065,1,196,136,60,1,1,134,138,47,43,228
Obs1066,1,184,136,48,1,1,134,138,47,43,228
Obs1067,1,167,136,31,1,1,134,138,47,43,228
Obs1068,1,136,136,0,0,1,134,138,47,43,228
Obs1069,1,107,136,-29,-1,1,134,138,47,43,228
Obs1070,1,165,136,29,1,1,134,138,47,43,228
Obs1071,1,133,136,-3,0,1,134,138,47,43,228
Obs1072,1,161,136,25,1,1,134,138,47,43,228
Obs1073,1,142,136,6,0,1,134,138,47,43,228
Obs1074,1,85,80,5,0,2,76,84,47,-13,172
Obs1075,1,81,80,1,0,2,76,84,47,-13,172
Obs1076,1,72,80,-7,0,2,76,84,47,-13,172
Obs1077,1,107,136,-29,-1,1,134,138,47,43,228
Obs1078,1,163,136,27,1,1,134,138,47,43,228
Obs1079,1,167,136,31,1,1,134,138,47,43,228
Obs1080,1,141,136,6,0,1,134,138,47,43,228
Obs1081,1,167,136,32,1,1,134,138,47,43,228
Obs1082,1,116,136,-19,0,1,134,138,47,43,228
Obs1083,1,125,136,-11,0,1,134,138,47,43,228
Obs1084,1,109,136,-26,-1,1,134,138,47,43,228
Obs1085,1,58,136,-77,-2,1,134,138,47,43,228
Obs1086,1,113,136,-23,0,1,134,138,47,43,228
Obs1087,1,147,136,11,0,1,134,138,47,43,228
Obs1088,1,137,136,1,0,1,134,138,47,43,228
Obs1089,1,147,136,11,0,1,134,138,47,43,228
Obs1090,1,145,136,9,0,1,134,138,47,43,228
Obs1091,1,134,136,-2,0,1,134,138,47,43,228
Obs1092,1,143,136,7,0,1,134,138,47,43,228
Obs1093,1,137,136,1,0,1,134,138,47,43,228
Obs1094,1,140,136,4,0,1,134,138,47,43,228
Obs1095,1,132,136,-4,0,1,134,138,47,43,228
Obs1096,1,129,136,-6,0,1,134,138,47,43,228
Obs1097,1,133,136,-3,0,1,134,138,47,43,228
Obs1098,1,166,136,30,1,1,134,138,47,43,228
Obs1099,1,172,136,36,1,1,134,138,47,43,228
Obs1100,1,178,136,42,1,1,134,138,47,43,228
Obs1101,1,148,136,13,0,1,134,138,47,43,228
Obs1102,1,121,136,-15,0,1,134,138,47,43,228
Obs1103,1,146,136,10,0,1,134,138,47,43,228
Obs1104,1,128,136,-8,0,1,134,138,47,43,228
Obs1105,1,113,136,-23,0,1,134,138,47,43,228
Obs1106,1,133,136,-3,0,1,134,138,47,43,228
Obs1107,1,116,136,-20,0,1,134,138,47,43,228
Obs1108,1,87,136,-49,-1,1,134,138,47,43,228
Obs1109,1,163,136,27,1,1,134,138,47,43,228
Obs1110,1,142,136,6,0,1,134,138,47,43,228
Obs1111,1,151,136,15,0,1,134,138,47,43,228
Obs1112,1,143,136,7,0,1,134,138,47,43,228
Obs1113,1,121,136,-15,0,1,134,138,47,43,228
Obs1114,1,88,136,-48,-1,1,134,138,47,43,228
Obs1115,1,0,136,-136,-3,1,134,138,47,43,228
Obs1116,1,0,136,-136,-3,1,134,138,47,43,228
Obs1117,1,43,136,-92,-2,1,134,138,47,43,228
Obs1118,1,118,136,-18,0,1,134,138,47,43,228
Obs1119,1,144,136,8,0,1,134,138,47,43,228
Obs1120,1,98,136,-38,-1,1,134,138,47,43,228
Obs1121,1,118,136,-17,0,1,134,138,47,43,228
Obs1122,1,162,136,26,1,1,134,138,47,43,228
Obs1123,1,128,136,-8,0,1,134,138,47,43,228
Obs1124,1,133,136,-3,0,1,134,138,47,43,228
Obs1125,1,145,136,9,0,1,134,138,47,43,228
Obs1126,1,171,136,36,1,1,134,138,47,43,228
Obs1127,1,172,136,36,1,1,134,138,47,43,228
Obs1128,1,169,136,33,1,1,134,138,47,43,228
Obs1129,1,155,136,19,0,1,134,138,47,43,228
Obs1130,1,154,136,18,0,1,134,138,47,43,228
Obs1131,1,138,136,2,0,1,134,138,47,43,228
Obs1132,1,156,136,21,0,1,134,138,47,43,228
Obs1133,1,135,136,-1,0,1,134,138,47,43,228
Obs1134,1,151,136,15,0,1,134,138,47,43,228
Obs1135,1,124,136,-11,0,1,134,138,47,43,228
Obs1136,1,155,136,20,0,1,134,138,47,43,228
Obs1137,1,184,136,48,1,1,134,138,47,43,228
Obs1138,1,149,136,14,0,1,134,138,47,43,228
Obs1139,1,168,136,32,1,1,134,138,47,43,228
Obs1140,1,164,136,28,1,1,134,138,47,43,228
Obs1141,1,149,136,13,0,1,134,138,47,43,228
Obs1142,1,169,136,33,1,1,134,138,47,43,228
Obs1143,1,50,136,-86,-2,1,134,138,47,43,228
Obs1144,1,150,136,14,0,1,134,138,47,43,228
Obs1145,1,129,136,-7,0,1,134,138,47,43,228
Obs1146,1,141,136,5,0,1,134,138,47,43,228
Obs1147,1,127,136,-9,0,1,134,138,47,43,228
Obs1148,1,128,136,-8,0,1,134,138,47,43,228
Obs1149,1,114,136,-21,0,1,134,138,47,43,228
Obs1150,1,46,136,-90,-2,1,134,138,47,43,228
Obs1151,1,160,136,24,1,1,134,138,47,43,228
Obs1152,1,156,136,20,0,1,134,138,47,43,228
Obs1153,1,146,136,10,0,1,134,138,47,43,228
Obs1154,1,155,136,19,0,1,134,138,47,43,228
Obs1155,1,149,136,13,0,1,134,138,47,43,228
Obs1156,1,136,136,0,0,1,134,138,47,43,228
Obs1157,1,176,136,41,1,1,134,138,47,43,228
Obs1158,1,190,136,54,1,1,134,138,47,43,228
Obs1159,1,174,136,38,1,1,134,138,47,43,228
Obs1160,1,168,136,32,1,1,134,138,47,43,228
Obs1161,1,167,136,32,1,1,134,138,47,43,228
Obs1162,1,147,136,11,0,1,134,138,47,43,228
Obs1163,1,167,136,31,1,1,134,138,47,43,228
Obs1164,1,150,136,15,0,1,134,138,47,43,228
Obs1165,1,88,136,-48,-1,1,134,138,47,43,228
Obs1166,1,0,136,-136,-3,1,134,138,47,43,228
Obs1167,1,122,136,-14,0,1,134,138,47,43,228
Obs1168,1,168,136,32,1,1,134,138,47,43,228
Obs1169,1,168,136,32,1,1,134,138,47,43,228
Obs1170,1,161,136,25,1,1,134,138,47,43,228
Obs1171,1,146,136,10,0,1,134,138,47,43,228
Obs1172,1,139,136,3,0,1,134,138,47,43,228
Obs1173,1,176,136,40,1,1,134,138,47,43,228
Obs1174,1,160,136,24,1,1,134,138,47,43,228
Obs1175,1,170,136,34,1,1,134,138,47,43,228
Obs1176,1,164,136,28,1,1,134,138,47,43,228
Obs1177,1,167,136,31,1,1,134,138,47,43,228
Obs1178,1,108,136,-28,-1,1,134,138,47,43,228
Obs1179,1,152,136,17,0,1,134,138,47,43,228
Obs1180,1,145,136,9,0,1,134,138,47,43,228
Obs1181,1,140,136,4,0,1,134,138,47,43,228
Obs1182,1,58,136,-78,-2,1,134,138,47,43,228
Obs1183,1,70,136,-66,-1,1,134,138,47,43,228
Obs1184,1,51,136,-84,-2,1,134,138,47,43,228
Obs1185,1,54,136,-82,-2,1,134,138,47,43,228
Obs1186,1,131,136,-5,0,1,134,138,47,43,228
Obs1187,1,140,136,4,0,1,134,138,47,43,228
Obs1188,1,156,136,21,0,1,134,138,47,43,228
Obs1189,1,156,136,20,0,1,134,138,47,43,228
Obs1190,1,176,136,41,1,1,134,138,47,43,228
Obs1191,1,174,136,39,1,1,134,138,47,43,228
Obs1192,1,156,136,20,0,1,134,138,47,43,228
Obs1193,1,165,136,29,1,1,134,138,47,43,228
Obs1194,1,143,136,7,0,1,134,138,47,43,228
Obs1195,1,129,136,-7,0,1,134,138,47,43,228
Obs1196,1,0,136,-136,-3,1,134,138,47,43,228
Obs1197,1,0,136,-136,-3,1,134,138,47,43,228
Obs1198,1,132,136,-4,0,1,134,138,47,43,228
Obs1199,1,155,136,19,0,1,134,138,47,43,228
Obs1200,1,139,136,3,0,1,134,138,47,43,228
Obs1201,1,143,136,7,0,1,134,138,47,43,228
Obs1202,1,119,136,-17,0,1,134,138,47,43,228
Obs1203,1,90,136,-46,-1,1,134,138,47,43,228
Obs1204,1,100,136,-35,-1,1,134,138,47,43,228
Obs1205,1,113,136,-23,0,1,134,138,47,43,228
Obs1206,1,151,136,15,0,1,134,138,47,43,228
Obs1207,1,136,136,0,0,1,134,138,47,43,228
Obs1208,1,58,136,-78,-2,1,134,138,47,43,228
Obs1209,1,115,136,-20,0,1,134,138,47,43,228
Obs1210,1,136,136,0,0,1,134,138,47,43,228
Obs1211,1,123,136,-13,0,1,134,138,47,43,228
Obs1212,1,62,98,-36,-1,5,88,108,47,5,191
Obs1213,1,124,98,26,1,5,88,108,47,5,191
Obs1214,1,143,98,45,1,5,88,108,47,5,191
Obs1215,1,0,98,-98,-2,5,88,108,47,5,191
Obs1216,1,146,136,10,0,1,134,138,47,43,228
Obs1217,1,134,136,-2,0,1,134,138,47,43,228
Obs1218,1,55,136,-81,-2,1,134,138,47,43,228
Obs1219,1,78,136,-58,-1,1,134,138,47,43,228
Obs1220,1,60,136,-76,-2,1,134,138,47,43,228
Obs1221,1,136,96,40,1,5,86,106,47,3,189
Obs1222,1,137,96,41,1,5,86,106,47,3,189
Obs1223,1,146,96,50,1,5,86,106,47,3,189
Obs1224,1,143,96,47,1,5,86,106,47,3,189
Obs1225,1,150,96,54,1,5,86,106,47,3,189
Obs1226,1,141,96,45,1,5,86,106,47,3,189
Obs1227,1,133,96,37,1,5,86,106,47,3,189
Obs1228,1,102,80,22,0,2,76,84,47,-13,172
Obs1229,1,116,80,36,1,2,76,84,47,-13,172
Obs1230,1,0,80,-80,-2,2,76,84,47,-13,172
Obs1231,1,101,98,3,0,5,88,108,47,5,191
Obs1232,1,118,98,20,0,5,88,108,47,5,191
Obs1233,1,115,98,16,0,5,88,108,47,5,191
Obs1234,1,120,98,22,0,5,88,108,47,5,191
Obs1235,1,111,98,12,0,5,88,108,47,5,191
Obs1236,1,110,98,11,0,5,88,108,47,5,191
Obs1237,1,42,80,-38,-1,2,76,84,47,-13,172
Obs1238,1,67,80,-13,0,2,76,84,47,-13,172
Obs1239,1,112,80,33,1,2,76,84,47,-13,172
Obs1240,1,104,80,24,1,2,76,84,47,-13,172
Obs1241,1,55,80,-24,-1,2,76,84,47,-13,172
Obs1242,1,72,80,-7,0,2,76,84,47,-13,172
Obs1243,1,68,80,-12,0,2,76,84,47,-13,172
Obs1244,1,95,80,15,0,2,76,84,47,-13,172
Obs1245,1,77,80,-3,0,2,76,84,47,-13,172
Obs1246,1,151,80,72,2,2,76,84,47,-13,172
Obs1247,1,118,80,38,1,2,76,84,47,-13,172
Obs1248,1,89,80,9,0,2,76,84,47,-13,172
Obs1249,1,122,80,42,1,2,76,84,47,-13,172
Obs1250,1,113,80,34,1,2,76,84,47,-13,172
Obs1251,1,20,80,-59,-1,2,76,84,47,-13,172
Obs1252,1,99,80,19,0,2,76,84,47,-13,172
Obs1253,1,102,80,23,0,2,76,84,47,-13,172
Obs1254,1,98,80,18,0,2,76,84,47,-13,172
Obs1255,1,107,80,27,1,2,76,84,47,-13,172
Obs1256,1,84,96,-12,0,5,86,106,47,3,189
Obs1257,1,85,96,-11,0,5,86,106,47,3,189
Obs1258,1,93,96,-3,0,5,86,106,47,3,189
Obs1259,1,94,96,-2,0,5,86,106,47,3,189
Obs1260,1,55,80,-25,-1,2,76,84,47,-13,172
Obs1261,1,55,80,-25,-1,2,76,84,47,-13,172
Obs1262,1,84,80,4,0,2,76,84,47,-13,172
Obs1263,1,92,80,12,0,2,76,84,47,-13,172
Obs1264,1,102,80,22,0,2,76,84,47,-13,172
Obs1265,1,77,80,-2,0,2,76,84,47,-13,172
Obs1266,1,90,80,11,0,2,76,84,47,-13,172
Obs1267,1,75,80,-5,0,2,76,84,47,-13,172
Obs1268,1,32,80,-48,-1,2,76,84,47,-13,172
Obs1269,1,90,80,11,0,2,76,84,47,-13,172
Obs1270,1,98,80,18,0,2,76,84,47,-13,172
Obs1271,1,79,80,0,0,2,76,84,47,-13,172
Obs1272,1,66,80,-14,0,2,76,84,47,-13,172
Obs1273,1,79,80,-1,0,2,76,84,47,-13,172
Obs1274,1,46,80,-34,-1,2,76,84,47,-13,172
Obs1275,1,76,80,-4,0,2,76,84,47,-13,172
Obs1276,1,43,80,-36,-1,2,76,84,47,-13,172
Obs1277,1,67,80,-13,0,2,76,84,47,-13,172
Obs1278,1,68,80,-12,0,2,76,84,47,-13,172
Obs1279,1,55,80,-25,-1,2,76,84,47,-13,172
Obs1280,1,67,80,-13,0,2,76,84,47,-13,172
Obs1281,1,147,80,67,1,2,76,84,47,-13,172
Obs1282,1,152,80,73,2,2,76,84,47,-13,172
Obs1283,1,0,80,-80,-2,2,76,84,47,-13,172
Obs1284,1,106,136,-29,-1,1,134,138,47,43,228
Obs1285,1,149,136,13,0,1,134,138,47,43,228
Obs1286,1,149,136,13,0,1,134,138,47,43,228
Obs1287,1,136,136,0,0,1,134,138,47,43,228
Obs1288,1,98,136,-38,-1,1,134,138,47,43,228
Obs1289,1,88,136,-48,-1,1,134,138,47,43,228
Obs1290,1,82,136,-54,-1,1,134,138,47,43,228
Obs1291,1,95,136,-41,-1,1,134,138,47,43,228
Obs1292,1,91,136,-45,-1,1,134,138,47,43,228
Obs1293,1,117,136,-19,0,1,134,138,47,43,228
Obs1294,1,127,136,-9,0,1,134,138,47,43,228
Obs1295,1,120,136,-16,0,1,134,138,47,43,228
Obs1296,1,130,136,-6,0,1,134,138,47,43,228
Obs1297,1,116,80,36,1,2,76,84,47,-13,172
Obs1298,1,134,80,54,1,2,76,84,47,-13,172
Obs1299,1,128,80,48,1,2,76,84,47,-13,172
Obs1300,1,118,80,38,1,2,76,84,47,-13,172
Obs1301,1,124,80,44,1,2,76,84,47,-13,172
Obs1302,1,86,80,7,0,2,76,84,47,-13,172
Obs1303,1,99,80,19,0,2,76,84,47,-13,172
Obs1304,1,109,80,29,1,2,76,84,47,-13,172
Obs1305,1,143,80,64,1,2,76,84,47,-13,172
Obs1306,1,164,80,84,2,2,76,84,47,-13,172
Obs1307,1,145,80,65,1,2,76,84,47,-13,172
Obs1308,1,141,80,61,1,2,76,84,47,-13,172
Obs1309,1,135,136,-1,0,1,134,138,47,43,228
Obs1310,1,124,136,-12,0,1,134,138,47,43,228
Obs1311,1,100,136,-35,-1,1,134,138,47,43,228
